,index,createdAt,entity,entityType,label,chain_id,confidence,remove,alert_id,metadata
7034,0,2023-05-25 21:16:53.047822343+00:00,0x304bfc3b2c33149975f799a2cb12e4292f653a9c,ADDRESS,scammer-contract,137,0.7,False,SCAM-DETECTOR-ICE-PHISHING,"['alert_ids=SCAM-DETECTOR-ICE-PHISHING', 'chain_id=137', 'deployer=0x4f171744973047296d90e7828676f4972fafb200', 'deployer_info=Deployer involved in SCAM-DETECTOR-ICE-PHISHING scam; this contract may or may not be related to this particular scam, but was created by the scammer.', 'threat_description_url=https://forta.org/attacks#ice-phishing']"
7035,0,2023-05-25 21:16:53.047822343+00:00,0xf1a92134da9fa5f3412781303cb2be2681d063fe,ADDRESS,scammer-contract,137,0.7,False,SCAM-DETECTOR-ICE-PHISHING,"['alert_ids=SCAM-DETECTOR-ICE-PHISHING', 'chain_id=137', 'deployer=0x4f171744973047296d90e7828676f4972fafb200', 'deployer_info=Deployer involved in SCAM-DETECTOR-ICE-PHISHING scam; this contract may or may not be related to this particular scam, but was created by the scammer.', 'threat_description_url=https://forta.org/attacks#ice-phishing']"
7036,0,2023-05-25 21:16:53.047822343+00:00,0x34a86b3b9523d2d19bbf199329983c802b3d4760,ADDRESS,scammer-contract,137,0.7,False,SCAM-DETECTOR-ICE-PHISHING,"['alert_ids=SCAM-DETECTOR-ICE-PHISHING', 'chain_id=137', 'deployer=0x4f171744973047296d90e7828676f4972fafb200', 'deployer_info=Deployer involved in SCAM-DETECTOR-ICE-PHISHING scam; this contract may or may not be related to this particular scam, but was created by the scammer.', 'threat_description_url=https://forta.org/attacks#ice-phishing']"
7037,0,2023-05-25 21:16:53.047822343+00:00,0x0f71871a1e357f5c1d0d09ab4a51879d3390f8d9,ADDRESS,scammer-contract,137,0.7,False,SCAM-DETECTOR-ICE-PHISHING,"['alert_ids=SCAM-DETECTOR-ICE-PHISHING', 'chain_id=137', 'deployer=0x4f171744973047296d90e7828676f4972fafb200', 'deployer_info=Deployer involved in SCAM-DETECTOR-ICE-PHISHING scam; this contract may or may not be related to this particular scam, but was created by the scammer.', 'threat_description_url=https://forta.org/attacks#ice-phishing']"
7038,0,2023-05-25 21:16:53.047822343+00:00,0xd3987e3774624327901fdd1f062df9949211991e,ADDRESS,scammer-contract,137,0.7,False,SCAM-DETECTOR-ICE-PHISHING,"['alert_ids=SCAM-DETECTOR-ICE-PHISHING', 'chain_id=137', 'deployer=0x4f171744973047296d90e7828676f4972fafb200', 'deployer_info=Deployer involved in SCAM-DETECTOR-ICE-PHISHING scam; this contract may or may not be related to this particular scam, but was created by the scammer.', 'threat_description_url=https://forta.org/attacks#ice-phishing']"
7039,0,2023-05-25 21:16:53.047822343+00:00,0x1c7671740a8d0e18f431557c73c98ea36d8b9bc0,ADDRESS,scammer-contract,137,0.7,False,SCAM-DETECTOR-ICE-PHISHING,"['alert_ids=SCAM-DETECTOR-ICE-PHISHING', 'chain_id=137', 'deployer=0x4f171744973047296d90e7828676f4972fafb200', 'deployer_info=Deployer involved in SCAM-DETECTOR-ICE-PHISHING scam; this contract may or may not be related to this particular scam, but was created by the scammer.', 'threat_description_url=https://forta.org/attacks#ice-phishing']"
7040,0,2023-05-25 21:16:53.047822343+00:00,0xaafdb202bf45f83a45ca90abdca673b7d734bba6,ADDRESS,scammer-contract,137,0.7,False,SCAM-DETECTOR-ICE-PHISHING,"['alert_ids=SCAM-DETECTOR-ICE-PHISHING', 'chain_id=137', 'deployer=0x4f171744973047296d90e7828676f4972fafb200', 'deployer_info=Deployer involved in SCAM-DETECTOR-ICE-PHISHING scam; this contract may or may not be related to this particular scam, but was created by the scammer.', 'threat_description_url=https://forta.org/attacks#ice-phishing']"
7041,0,2023-05-25 21:16:53.047822343+00:00,0xd9627fef444bc84eac034f573fed82cbfce752c7,ADDRESS,scammer-contract,137,0.7,False,SCAM-DETECTOR-ICE-PHISHING,"['alert_ids=SCAM-DETECTOR-ICE-PHISHING', 'chain_id=137', 'deployer=0x4f171744973047296d90e7828676f4972fafb200', 'deployer_info=Deployer involved in SCAM-DETECTOR-ICE-PHISHING scam; this contract may or may not be related to this particular scam, but was created by the scammer.', 'threat_description_url=https://forta.org/attacks#ice-phishing']"
7042,0,2023-05-25 21:16:53.047822343+00:00,0x04ec84879ba2317f26feff9dbfb4cef54171dcdb,ADDRESS,scammer-contract,137,0.7,False,SCAM-DETECTOR-ICE-PHISHING,"['alert_ids=SCAM-DETECTOR-ICE-PHISHING', 'chain_id=137', 'deployer=0x4f171744973047296d90e7828676f4972fafb200', 'deployer_info=Deployer involved in SCAM-DETECTOR-ICE-PHISHING scam; this contract may or may not be related to this particular scam, but was created by the scammer.', 'threat_description_url=https://forta.org/attacks#ice-phishing']"
7043,0,2023-05-25 21:16:53.047822343+00:00,0x59dd35a37ab762f178f74ba59cc1ea79af1224c0,ADDRESS,scammer-contract,137,0.7,False,SCAM-DETECTOR-ICE-PHISHING,"['alert_ids=SCAM-DETECTOR-ICE-PHISHING', 'chain_id=137', 'deployer=0x4f171744973047296d90e7828676f4972fafb200', 'deployer_info=Deployer involved in SCAM-DETECTOR-ICE-PHISHING scam; this contract may or may not be related to this particular scam, but was created by the scammer.', 'threat_description_url=https://forta.org/attacks#ice-phishing']"
7044,0,2023-05-25 21:16:53.047822343+00:00,0x149c21e7793459810268f5e97cf1b8dbbf38e156,ADDRESS,scammer-contract,137,0.7,False,SCAM-DETECTOR-ICE-PHISHING,"['alert_ids=SCAM-DETECTOR-ICE-PHISHING', 'chain_id=137', 'deployer=0x4f171744973047296d90e7828676f4972fafb200', 'deployer_info=Deployer involved in SCAM-DETECTOR-ICE-PHISHING scam; this contract may or may not be related to this particular scam, but was created by the scammer.', 'threat_description_url=https://forta.org/attacks#ice-phishing']"
7045,0,2023-05-25 21:16:53.047822343+00:00,0x100d7395607cc4ac6a109e262ae252f5eb571911,ADDRESS,scammer-contract,137,0.7,False,SCAM-DETECTOR-ICE-PHISHING,"['alert_ids=SCAM-DETECTOR-ICE-PHISHING', 'chain_id=137', 'deployer=0x4f171744973047296d90e7828676f4972fafb200', 'deployer_info=Deployer involved in SCAM-DETECTOR-ICE-PHISHING scam; this contract may or may not be related to this particular scam, but was created by the scammer.', 'threat_description_url=https://forta.org/attacks#ice-phishing']"
7046,0,2023-05-25 21:16:53.047822343+00:00,0x905b784a9ae4b06e51823f02f2570c0324e47cf0,ADDRESS,scammer-contract,137,0.7,False,SCAM-DETECTOR-ICE-PHISHING,"['alert_ids=SCAM-DETECTOR-ICE-PHISHING', 'chain_id=137', 'deployer=0x4f171744973047296d90e7828676f4972fafb200', 'deployer_info=Deployer involved in SCAM-DETECTOR-ICE-PHISHING scam; this contract may or may not be related to this particular scam, but was created by the scammer.', 'threat_description_url=https://forta.org/attacks#ice-phishing']"
